stratum_id,lon,lat
14,-72.4211533135572,39.5705410713762
14,-72.4199629705462,39.5663977524708
14,-72.418772807932,39.5622564177892
14,-72.4175824908106,39.5601342802675
14,-72.4163923411239,39.5570023303309
14,-72.4140117223542,39.5539663073719
14,-72.4116312815481,39.5507424802024
14,-72.4104409632684,39.5485306178658
14,-72.4080605295528,39.5458606525522
14,-72.405680106427,39.5440173134496
14,-72.4033070703964,39.5415304000288
14,-72.4009266449437,39.5395059476818
14,-72.3973559283145,39.5373853523556
14,-72.3949755051741,39.5355417863744
14,-72.392595086786,39.5340691345966
14,-72.3902144844685,39.5323193402985
14,-72.3866437713753,39.5304756432858
14,-72.3818905196992,39.5282631435414
14,-72.3771295107465,39.5259589387773
14,-72.373558797666,39.524117306606
14,-72.3687979726579,39.5220923516165
14,-72.3640369589255,39.5194169000676
14,-72.3604738168462,39.5172085111998
14,-72.3557128031267,39.5145351054153
14,-72.3509519733294,39.5121387892706
14,-72.3461909726172,39.5104801019547
14,-72.3414377173496,39.507991986943
14,-72.3354864053804,39.5046743591008
14,-72.3295352607408,39.5003415222488
14,-72.3247744135485,39.4961939891181
14,-72.3224013944226,39.4949016105051
14,-72.3212112763353,39.494165971799
14,-72.3164502776217,39.4925046150006
14,-72.3128795635485,39.4903848079522
14,-72.3081187302141,39.4874353048562
14,-72.3021674210878,39.4840249962164
14,-72.2962238732704,39.4810729896309
14,-72.2914628625102,39.478398181324
14,-72.2855117249292,39.4742538073571
14,-72.2795681682278,39.4705632513924
14,-72.2724267338329,39.4658614194241
14,-72.2676658729285,39.4606044599496
14,-72.2629048261252,39.4548862216966
14,-72.2581513581176,39.4494427180634
14,-72.2569612246168,39.4474133179203
14,-72.2545806216793,39.4454756041671
14,-72.2510098916453,39.4420609761297
14,-72.2486294525405,39.4387424013218
14,-72.2450587061089,39.4340361555097
14,-72.241487963937,39.4296988764299
14,-72.2379172032497,39.4237923021374
14,-72.2343539964904,39.416040690536
14,-72.2295931036746,39.4082904552806
14,-72.2272126147956,39.4008147404156
14,-72.2236418384085,39.393611415278
14,-72.221261183141,39.3873367198878
14,-72.2200710042358,39.3815183408571
14,-72.2188806503893,39.3761631193526
14,-72.2188805991794,39.3718221915108
14,-72.2188805316345,39.3660965888788
14,-72.2200707580871,39.3606483082157
14,-72.2224510938464,39.3551077316231
14,-72.2260217367016,39.3509491977843
14,-72.2260217258258,39.35002604549
14,-72.2284020747663,39.3455938338642
14,-72.2319726927444,39.3393102725887
14,-72.2379161297794,39.3324703025075
14,-72.2426770475102,39.3269274599451
14,-72.2474379772677,39.3223996124316
14,-72.2521987292801,39.3181494441865
14,-72.2581497594242,39.3128789659156
14,-72.265283483013,39.3057650949035
14,-72.2700444141312,39.3014197351672
14,-72.2736150515263,39.2967960522874
14,-72.2807563632386,39.2906964343737
14,-72.2890802031762,39.2840355751881
14,-72.2974117995464,39.2773785629511
14,-72.3057356497642,39.2715553920725
14,-72.3200182976977,39.2612896326849
14,-72.327152045676,39.2561090662836
14,-72.3354834841795,39.2512983466109
14,-72.3426248339313,39.2480603382654
14,-72.3509489062463,39.2453787008832
14,-72.358090272737,39.2436193028549
14,-72.366414168586,39.2413077861369
14,-72.374745820632,39.2389917038842
14,-72.3830772880171,39.236219942098
14,-72.3902110613033,39.2326108932871
14,-72.3985426968356,39.2285370202854
14,-72.4056764652043,39.2243753698032
14,-72.4163884990071,39.2199305984116
14,-72.427100365184,39.2167831537526
14,-72.4342341484136,39.2141025598395
14,-72.4389950972014,39.2104878842415
14,-72.4508896476468,39.2040079231002
14,-72.462791959136,39.1979921964696
14,-72.4651723502307,39.1968828558228
14,-72.4699257275215,39.1936423232781
14,-72.4818278473589,39.186327546384
14,-72.4865887990357,39.1829023448359
14,-72.494912679694,39.1786413713319
14,-72.5032443128261,39.1741959397993
14,-72.5115681934624,39.1703994634066
14,-72.5198998244845,39.1659535099771
14,-72.5306118495093,39.1607658268769
14,-72.5413163043336,39.1561327527818
14,-72.550838055787,39.1527082969984
14,-72.561542528083,39.1499263514529
14,-72.5686837057187,39.1472409409565
14,-72.5793881759936,39.1441823568977
14,-72.5912905152998,39.1414045600294
14,-72.6008047037889,39.1392716924456
