geography_set,polygon_id,variable,year,window_num,window_doy_start,value_mean,value_sd,n_valid_pixels,n_days_with_data,n_pixel_obs,sparse
cinar,WSS,sst,2022,39,305,13.599236308799858,0.8171622122413724,61,8,488,FALSE
cinar,WSS,sst,2022,40,313,12.403734066680416,0.8417849176565357,61,8,488,FALSE
cinar,WSS,sst,2022,41,321,11.007166322907985,0.7506341610605378,61,8,488,FALSE
cinar,WSS,sst,2022,42,329,10.254991784092514,0.9829666629514742,61,8,488,FALSE
cinar,WSS,sst,2022,43,337,10.57482684941193,1.201729467350806,61,8,488,FALSE
cinar,WSS,sst,2022,44,345,9.974257875982145,1.2485263034403167,61,8,488,FALSE
cinar,WSS,sst,2022,45,353,8.077666073278053,1.1707381204720622,61,8,488,FALSE
cinar,WSS,sst,2022,46,361,7.304591978544789,1.0452102421240124,61,5,305,FALSE
cinar,BOF,sst,2023,1,1,6.743519194191135,1.1207003142328262,33,8,264,FALSE
cinar,BOF,sst,2023,2,9,6.32733104919257,1.1647634673785843,33,8,264,FALSE
cinar,BOF,sst,2023,3,17,5.905984112696335,1.2364788830324762,33,8,264,FALSE
cinar,BOF,sst,2023,4,25,5.74669509708522,1.332107305598843,33,7,231,FALSE
cinar,BOF,sst,2023,5,33,5.046603620185569,1.4695544402325071,33,8,264,FALSE
cinar,BOF,sst,2023,6,41,4.72448889493198,1.5370777315787396,33,8,264,FALSE
cinar,BOF,sst,2023,7,49,4.5022732729274,1.4605823690336825,33,8,264,FALSE
cinar,BOF,sst,2023,8,57,3.880871218750103,1.4236783580795633,33,8,264,FALSE
cinar,BOF,sst,2023,9,65,3.941890921201323,1.3222546871046856,33,8,264,FALSE
cinar,BOF,sst,2023,10,73,3.9312863758947043,1.154190986863497,33,8,264,FALSE
cinar,BOF,sst,2023,11,81,3.916326789936459,1.074252783143074,33,8,264,FALSE
cinar,BOF,sst,2023,12,89,4.266889064897377,0.9379795923181743,33,8,264,FALSE
cinar,BOF,sst,2023,13,97,4.959891231481308,0.8793581577250237,33,8,264,FALSE
cinar,BOF,sst,2023,14,105,5.666306172157563,0.6434989085683196,33,8,264,FALSE
cinar,BOF,sst,2023,15,113,6.028195421508089,0.5718771420014118,33,8,264,FALSE
cinar,BOF,sst,2023,16,121,6.350944125480094,0.3726868986753345,33,8,264,FALSE
cinar,BOF,sst,2023,17,129,6.87850439789473,0.466353813527072,33,8,264,FALSE
cinar,BOF,sst,2023,18,137,7.307867247535134,0.48286046587658454,33,8,264,FALSE
cinar,BOF,sst,2023,19,145,8.413419145243887,0.6437748599890296,33,8,264,FALSE
cinar,BOF,sst,2023,20,153,9.284579749998422,0.7505113030516871,33,8,264,FALSE
cinar,BOF,sst,2023,21,161,9.3187666481452,0.8045300655681479,33,8,264,FALSE
cinar,BOF,sst,2023,22,169,10.010494600116695,1.0563474715163428,33,8,264,FALSE
cinar,BOF,sst,2023,23,177,10.85905954052799,1.0647877528475644,33,8,264,FALSE
cinar,BOF,sst,2023,24,185,11.664577202824576,1.2560151075826516,33,8,264,FALSE
cinar,BOF,sst,2023,25,193,12.121649878113692,1.4723006640814815,33,8,264,FALSE
cinar,BOF,sst,2023,26,201,13.331435008270196,1.4859650400721818,33,8,264,FALSE
cinar,BOF,sst,2023,27,209,13.983773175871326,1.344046665701849,33,8,264,FALSE
cinar,BOF,sst,2023,28,217,13.687644765680833,1.163725269880588,33,8,264,FALSE
cinar,BOF,sst,2023,29,225,14.296193766819258,1.1262137823927603,33,8,264,FALSE
cinar,BOF,sst,2023,30,233,14.946766495534526,0.9908625244597163,33,8,264,FALSE
cinar,BOF,sst,2023,31,241,14.321101048201864,1.141729393176349,33,8,264,FALSE
cinar,BOF,sst,2023,32,249,15.06047080526432,1.0935457200460819,33,8,264,FALSE
cinar,BOF,sst,2023,33,257,14.094154053047406,1.3915520659278273,33,8,264,FALSE
cinar,BOF,sst,2023,34,265,13.316102861955818,1.076816004905014,33,8,264,FALSE
cinar,BOF,sst,2023,35,273,13.088930622438168,1.0644024332011082,33,8,264,FALSE
cinar,BOF,sst,2023,36,281,12.950636914314439,0.9274207434040411,33,8,264,FALSE
cinar,BOF,sst,2023,37,289,12.390081339446219,0.7108459987402006,33,8,264,FALSE
cinar,BOF,sst,2023,38,297,12.423270429056085,0.5987627809477573,33,8,264,FALSE
cinar,BOF,sst,2023,39,305,11.14497026328739,0.6125316356820657,33,8,264,FALSE
cinar,BOF,sst,2023,40,313,10.478793063547439,0.5193100350100732,33,8,264,FALSE
cinar,BOF,sst,2023,41,321,10.030725014993317,0.589943007345583,33,8,264,FALSE
cinar,BOF,sst,2023,42,329,9.211632098311096,0.6912883798859117,33,8,264,FALSE
cinar,BOF,sst,2023,43,337,8.194898979958788,0.8553659325947965,33,8,264,FALSE
cinar,BOF,sst,2023,44,345,7.508870940122568,0.9340798715131079,33,8,264,FALSE
cinar,BOF,sst,2023,45,353,6.85734732106541,1.0626707195920009,33,8,264,FALSE
cinar,BOF,sst,2023,46,361,6.374363590461222,0.9330816557764607,33,5,165,FALSE
cinar,Browns,sst,2023,1,1,8.7081887762155,2.1552796786253565,154,8,1232,FALSE
cinar,Browns,sst,2023,2,9,8.472612925270674,2.2411404800799413,154,8,1232,FALSE
cinar,Browns,sst,2023,3,17,8.504368504027017,2.378873249447319,154,8,1232,FALSE
cinar,Browns,sst,2023,4,25,8.392475579894066,2.482934112228463,154,7,1078,FALSE
cinar,Browns,sst,2023,5,33,7.43844755163628,2.359366718134271,154,8,1232,FALSE
cinar,Browns,sst,2023,6,41,7.381232146431069,2.4878719880893154,154,8,1232,FALSE
cinar,Browns,sst,2023,7,49,6.709820621267476,2.3387937672656602,154,8,1232,FALSE
cinar,Browns,sst,2023,8,57,6.622032288832196,2.609830065352286,154,8,1232,FALSE
cinar,Browns,sst,2023,9,65,6.703525368795393,3.17989379963685,154,8,1232,FALSE
cinar,Browns,sst,2023,10,73,6.539887866790073,3.524988157962077,154,8,1232,FALSE
cinar,Browns,sst,2023,11,81,5.160039101128295,2.788859064612033,154,8,1232,FALSE
cinar,Browns,sst,2023,12,89,5.284127254398774,2.398811165731924,154,8,1232,FALSE
cinar,Browns,sst,2023,13,97,5.597194031544804,1.9453622085219877,154,8,1232,FALSE
cinar,Browns,sst,2023,14,105,5.95373927798761,1.4363195307472665,154,8,1232,FALSE
cinar,Browns,sst,2023,15,113,6.200709192453878,1.316776755977771,154,8,1232,FALSE
cinar,Browns,sst,2023,16,121,6.325931339367523,1.5594821345930459,154,8,1232,FALSE
cinar,Browns,sst,2023,17,129,6.847729173487741,1.5108465451691904,154,8,1232,FALSE
cinar,Browns,sst,2023,18,137,7.286668749901979,1.3482539850112012,154,8,1232,FALSE
cinar,Browns,sst,2023,19,145,8.889766367282514,1.5034322025878175,154,8,1232,FALSE
cinar,Browns,sst,2023,20,153,9.68739113225691,1.35261740636123,154,8,1232,FALSE
cinar,Browns,sst,2023,21,161,10.350871244678075,1.1043564635962735,154,8,1232,FALSE
cinar,Browns,sst,2023,22,169,12.173956954620298,1.2168739457411448,154,8,1232,FALSE
cinar,Browns,sst,2023,23,177,13.97160750343008,1.671179560378519,154,8,1232,FALSE
cinar,Browns,sst,2023,24,185,16.06950672091803,1.378305208253416,154,8,1232,FALSE
cinar,Browns,sst,2023,25,193,18.273263395011238,1.5288163690360006,154,8,1232,FALSE
cinar,Browns,sst,2023,26,201,19.997030865684096,1.1530705701193389,154,8,1232,FALSE
cinar,Browns,sst,2023,27,209,19.68232122989902,1.5342278185014158,154,8,1232,FALSE
cinar,Browns,sst,2023,28,217,18.748229818864928,1.6846884677848222,154,8,1232,FALSE
cinar,Browns,sst,2023,29,225,18.65338449341642,1.599122000800788,154,8,1232,FALSE
cinar,Browns,sst,2023,30,233,19.40854576773821,1.4766884326139533,154,8,1232,FALSE
cinar,Browns,sst,2023,31,241,19.55766751085295,1.4500304206458272,154,8,1232,FALSE
cinar,Browns,sst,2023,32,249,19.501420852873945,0.7922677304099845,154,8,1232,FALSE
cinar,Browns,sst,2023,33,257,16.848183181821472,2.2495805093061825,154,8,1232,FALSE
cinar,Browns,sst,2023,34,265,15.255885914082807,0.9953650794305716,154,8,1232,FALSE
cinar,Browns,sst,2023,35,273,15.890434874358549,0.9124274213040999,154,8,1232,FALSE
cinar,Browns,sst,2023,36,281,16.148105264585347,0.8033177247927707,154,8,1232,FALSE
cinar,Browns,sst,2023,37,289,15.6354272604096,1.0600583194683777,154,8,1232,FALSE
cinar,Browns,sst,2023,38,297,14.542110980176847,1.049517607817032,154,8,1232,FALSE
cinar,Browns,sst,2023,39,305,13.030473872564901,1.2587769522052639,154,8,1232,FALSE
cinar,Browns,sst,2023,40,313,12.107876568200716,1.4832753956791944,154,8,1232,FALSE
cinar,Browns,sst,2023,41,321,11.626873701245257,1.6434365585671062,154,8,1232,FALSE
cinar,Browns,sst,2023,42,329,10.508695380004303,1.801140945169944,154,8,1232,FALSE
cinar,Browns,sst,2023,43,337,9.55322858536686,1.8800480924582377,154,8,1232,FALSE
cinar,Browns,sst,2023,44,345,8.433200700469339,2.000150376952318,154,8,1232,FALSE
cinar,Browns,sst,2023,45,353,7.50220132889512,2.166252809462292,154,8,1232,FALSE
cinar,Browns,sst,2023,46,361,6.870623340961723,2.5146612477702375,154,5,770,FALSE
cinar,EGOM,sst,2023,1,1,7.602915429036474,0.8143150098036409,38,8,304,FALSE
cinar,EGOM,sst,2023,2,9,7.407638080781715,0.8687328224222949,38,8,304,FALSE
cinar,EGOM,sst,2023,3,17,6.916566965010834,0.9754651833949035,38,8,304,FALSE
cinar,EGOM,sst,2023,4,25,6.745531462507926,0.9318517672157197,38,7,266,FALSE
cinar,EGOM,sst,2023,5,33,6.032581505891079,0.8965380140592473,38,8,304,FALSE
cinar,EGOM,sst,2023,6,41,5.97426090646183,1.0574943166235502,38,8,304,FALSE
cinar,EGOM,sst,2023,7,49,5.797780618602806,0.9663831785889873,38,8,304,FALSE
cinar,EGOM,sst,2023,8,57,5.156253012599336,1.0259876261744905,38,8,304,FALSE
cinar,EGOM,sst,2023,9,65,5.003308343599848,0.7935312742105591,38,8,304,FALSE
cinar,EGOM,sst,2023,10,73,4.4184262377713726,0.46489715104175483,38,8,304,FALSE
cinar,EGOM,sst,2023,11,81,4.370690235194363,0.2970320390894312,38,8,304,FALSE
cinar,EGOM,sst,2023,12,89,4.850172848232334,0.3357239248973011,38,8,304,FALSE
cinar,EGOM,sst,2023,13,97,5.752904570937724,0.43424805984601467,38,8,304,FALSE
cinar,EGOM,sst,2023,14,105,6.589437717114207,0.5501999728868945,38,8,304,FALSE
cinar,EGOM,sst,2023,15,113,6.673009512390136,0.4851689796716569,38,8,304,FALSE
cinar,EGOM,sst,2023,16,121,7.018044363655029,0.4767409149851127,38,8,304,FALSE
cinar,EGOM,sst,2023,17,129,7.758172687541354,0.7368539619288784,38,8,304,FALSE
cinar,EGOM,sst,2023,18,137,7.856446579754943,0.7130408869294721,38,8,304,FALSE
cinar,EGOM,sst,2023,19,145,9.387319550902784,1.1287084131736937,38,8,304,FALSE
cinar,EGOM,sst,2023,20,153,9.721426539856859,1.1122449195314692,38,8,304,FALSE
cinar,EGOM,sst,2023,21,161,10.28022205335247,1.3303143613423822,38,8,304,FALSE
cinar,EGOM,sst,2023,22,169,10.901761146468854,1.5836067024575093,38,8,304,FALSE
cinar,EGOM,sst,2023,23,177,12.572397413224849,1.4004598034556517,38,8,304,FALSE
cinar,EGOM,sst,2023,24,185,13.336152162406897,1.4106421665332487,38,8,304,FALSE
cinar,EGOM,sst,2023,25,193,14.64490870988976,1.9531144775144111,38,8,304,FALSE
cinar,EGOM,sst,2023,26,201,15.761355319947482,1.9617942390108691,38,8,304,FALSE
cinar,EGOM,sst,2023,27,209,15.555440790035528,1.8472030114665816,38,8,304,FALSE
cinar,EGOM,sst,2023,28,217,14.590701916112787,1.6061210998233293,38,8,304,FALSE
cinar,EGOM,sst,2023,29,225,15.342340771961018,1.7697657431235847,38,8,304,FALSE
cinar,EGOM,sst,2023,30,233,15.421876121557238,1.6419483597196047,38,8,304,FALSE
cinar,EGOM,sst,2023,31,241,14.683770215949247,1.4353824277044838,38,8,304,FALSE
cinar,EGOM,sst,2023,32,249,16.142200018124626,1.5803047913778778,38,8,304,FALSE
cinar,EGOM,sst,2023,33,257,13.82571030406698,1.4265813727964167,38,8,304,FALSE
cinar,EGOM,sst,2023,34,265,13.381073199123305,0.814847491629008,38,8,304,FALSE
cinar,EGOM,sst,2023,35,273,13.078086673697722,0.8262889747376475,38,8,304,FALSE
cinar,EGOM,sst,2023,36,281,12.568816077498475,0.6508658429772842,38,8,304,FALSE
cinar,EGOM,sst,2023,37,289,12.26673713593809,0.4341073192265496,38,8,304,FALSE
cinar,EGOM,sst,2023,38,297,12.319248830475066,0.5600401114573622,38,8,304,FALSE
cinar,EGOM,sst,2023,39,305,10.875749298813778,0.4070521389157652,38,8,304,FALSE
cinar,EGOM,sst,2023,40,313,10.003490608238957,0.31103322893898305,38,8,304,FALSE
cinar,EGOM,sst,2023,41,321,9.671507934002257,0.23920454697949267,38,8,304,FALSE
cinar,EGOM,sst,2023,42,329,8.871799030953351,0.22360040684932453,38,8,304,FALSE
cinar,EGOM,sst,2023,43,337,7.997400213204608,0.4518855546048225,38,8,304,FALSE
cinar,EGOM,sst,2023,44,345,7.360431917604622,0.31357471408278564,38,8,304,FALSE
cinar,EGOM,sst,2023,45,353,6.8354026490205655,0.46910761770954174,38,8,304,FALSE
cinar,EGOM,sst,2023,46,361,6.34669849669831,0.3131672241298652,38,5,190,FALSE
cinar,GMB150,sst,2023,1,1,7.613719749400249,0.242567505341159,12,8,96,FALSE
cinar,GMB150,sst,2023,2,9,7.346071423050059,0.2679159491434119,12,8,96,FALSE
cinar,GMB150,sst,2023,3,17,7.177200627508439,0.2206800285323167,12,8,96,FALSE
cinar,GMB150,sst,2023,4,25,7.269936879444872,0.18488700966007418,12,7,84,FALSE
cinar,GMB150,sst,2023,5,33,6.633113113136545,0.41694635351512493,12,8,96,FALSE
cinar,GMB150,sst,2023,6,41,6.906580287272513,0.3723294197966903,12,8,96,FALSE
cinar,GMB150,sst,2023,7,49,6.547603235760475,0.4168342669310707,12,8,96,FALSE
cinar,GMB150,sst,2023,8,57,5.770568272543858,0.2803931903252437,12,8,96,FALSE
cinar,GMB150,sst,2023,9,65,5.550517031962018,0.22246498770416745,12,8,96,FALSE
cinar,GMB150,sst,2023,10,73,5.063631921098639,0.33929332196607637,12,8,96,FALSE
cinar,GMB150,sst,2023,11,81,4.754574088782085,0.21258899959429792,12,8,96,FALSE
cinar,GMB150,sst,2023,12,89,5.297882569037156,0.33825600792643845,12,8,96,FALSE
cinar,GMB150,sst,2023,13,97,5.916668041740353,0.34414367765656084,12,8,96,FALSE
cinar,GMB150,sst,2023,14,105,6.3445718282426,0.27009764393712904,12,8,96,FALSE
cinar,GMB150,sst,2023,15,113,6.266808594386997,0.31550606653846314,12,8,96,FALSE
cinar,GMB150,sst,2023,16,121,6.56493292900044,0.2787072461386686,12,8,96,FALSE
cinar,GMB150,sst,2023,17,129,6.907507125882288,0.36332846998731005,12,8,96,FALSE
cinar,GMB150,sst,2023,18,137,7.16491228421482,0.43915694894092216,12,8,96,FALSE
cinar,GMB150,sst,2023,19,145,8.272723514492988,0.5126720247140963,12,8,96,FALSE
cinar,GMB150,sst,2023,20,153,9.088465227740622,0.6878226508446355,12,8,96,FALSE
cinar,GMB150,sst,2023,21,161,8.902952684175435,0.4510972951161519,12,8,96,FALSE
cinar,GMB150,sst,2023,22,169,9.918545366669198,0.9718343614311884,12,8,96,FALSE
cinar,GMB150,sst,2023,23,177,11.316322139800658,0.7543431507466989,12,8,96,FALSE
cinar,GMB150,sst,2023,24,185,12.163469121590332,0.7792806065789694,12,8,96,FALSE
cinar,GMB150,sst,2023,25,193,12.596074120210488,1.236854201025086,12,8,96,FALSE
cinar,GMB150,sst,2023,26,201,13.744658255987918,1.2896560909435069,12,8,96,FALSE
cinar,GMB150,sst,2023,27,209,14.04221689623873,1.3903796490143867,12,8,96,FALSE
cinar,GMB150,sst,2023,28,217,13.023575264771317,1.0299662718549687,12,8,96,FALSE
cinar,GMB150,sst,2023,29,225,13.525776291053006,0.9363758054739284,12,8,96,FALSE
cinar,GMB150,sst,2023,30,233,13.772800703738962,0.7367521689084715,12,8,96,FALSE
cinar,GMB150,sst,2023,31,241,13.406198850972155,0.7847487970200732,12,8,96,FALSE
cinar,GMB150,sst,2023,32,249,14.228991854369731,0.7448404751462233,12,8,96,FALSE
cinar,GMB150,sst,2023,33,257,12.812815926863347,0.7789349878131047,12,8,96,FALSE
cinar,GMB150,sst,2023,34,265,12.33577882277324,0.46951983448946905,12,8,96,FALSE
cinar,GMB150,sst,2023,35,273,11.87739623437288,0.31722055557933876,12,8,96,FALSE
cinar,GMB150,sst,2023,36,281,12.14915241771148,0.253550963172077,12,8,96,FALSE
cinar,GMB150,sst,2023,37,289,11.932675355100328,0.1483986316951209,12,8,96,FALSE
cinar,GMB150,sst,2023,38,297,11.873981499845701,0.3717215810395112,12,8,96,FALSE
cinar,GMB150,sst,2023,39,305,10.40969074067253,0.29918788039216504,12,8,96,FALSE
cinar,GMB150,sst,2023,40,313,9.763822255434365,0.23665924382879,12,8,96,FALSE
cinar,GMB150,sst,2023,41,321,9.555472935224465,0.2574233925352098,12,8,96,FALSE
cinar,GMB150,sst,2023,42,329,8.846504739326843,0.24503688462294154,12,8,96,FALSE
cinar,GMB150,sst,2023,43,337,7.907583557645252,0.4940335659442765,12,8,96,FALSE
cinar,GMB150,sst,2023,44,345,7.238620966442075,0.48830165386565977,12,8,96,FALSE
cinar,GMB150,sst,2023,45,353,6.816958070461831,0.5314170303134207,12,8,96,FALSE
cinar,GMB150,sst,2023,46,361,6.2940765870863675,0.4101022724175424,12,5,60,FALSE
cinar,GeorgesNEC,sst,2023,1,1,8.143353803662059,0.4441736419046472,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,2,9,7.948498441672695,0.38645416037381036,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,3,17,8.066602948997732,0.2827592978923397,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,4,25,8.130890189415892,0.19937875252037113,40,7,280,FALSE
cinar,GeorgesNEC,sst,2023,5,33,7.312282607440034,0.4618976763215054,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,6,41,7.206870186541256,0.5286619564863911,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,7,49,6.8931809619029405,0.5668125583476609,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,8,57,6.6514151785547755,0.4345606210125151,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,9,65,6.454133374899231,0.6208504956102363,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,10,73,5.986730129476826,0.423985139877596,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,11,81,5.60462767246602,0.4389776183218156,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,12,89,6.167721617430421,0.6073220111898231,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,13,97,6.65449797423259,0.6996938357530208,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,14,105,7.023518804458339,0.5713886023653433,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,15,113,7.1314504405891626,0.556704892116898,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,16,121,7.63422905980466,0.5940232119993566,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,17,129,8.301607644775494,0.7580513475759351,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,18,137,8.332436958955196,0.5475329259744885,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,19,145,9.854235959505552,0.8239667170964993,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,20,153,10.70071179667843,1.0026255654916365,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,21,161,11.54118784917002,0.9554007526617628,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,22,169,12.615922990147757,1.3379037581496676,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,23,177,14.144758108907054,1.0101679581520384,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,24,185,15.261463761444583,1.009056376180252,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,25,193,17.104129293975124,1.3572718828350037,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,26,201,18.966428771608005,1.4048847874272483,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,27,209,18.80732867589134,1.3995902962891684,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,28,217,17.72017059758403,1.1656269319151087,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,29,225,17.78174226107438,1.1155791343375476,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,30,233,17.85949824690811,0.8161431660629602,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,31,241,17.44178642392989,1.0446963906317368,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,32,249,17.80779792054835,0.9706668799665576,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,33,257,15.240591442538408,1.9666568798425903,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,34,265,13.63326511455914,0.7033212372601473,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,35,273,14.046209334869047,0.85727068987508,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,36,281,14.317011105281402,0.718152372534951,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,37,289,13.988681948890992,0.5887196190522256,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,38,297,13.44340970861648,0.5337215476371786,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,39,305,11.95056241166109,0.45664331445782474,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,40,313,10.967457892306594,0.466169639632666,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,41,321,10.277705715633662,0.5181461470998677,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,42,329,9.345294354597641,0.6373681600354418,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,43,337,8.538318670348298,0.801791237295328,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,44,345,7.7225790802467085,0.7436892239979498,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,45,353,7.066510906246738,0.8429662451628476,40,8,320,FALSE
cinar,GeorgesNEC,sst,2023,46,361,6.666141981575944,0.9024530989797517,40,5,200,FALSE
cinar,Halifax,sst,2023,1,1,6.321542745197011,1.2135240736998076,350,8,2800,FALSE
cinar,Halifax,sst,2023,2,9,5.450274337179734,1.4666224408031117,350,8,2800,FALSE
cinar,Halifax,sst,2023,3,17,4.996393952464319,1.5019618586360128,350,8,2800,FALSE
cinar,Halifax,sst,2023,4,25,4.89215991330573,1.4941602139941534,350,7,2450,FALSE
cinar,Halifax,sst,2023,5,33,4.422984256983142,1.724873557706317,350,8,2800,FALSE
cinar,Halifax,sst,2023,6,41,3.8979498008077536,1.742514524757094,350,8,2800,FALSE
cinar,Halifax,sst,2023,7,49,3.605157075036829,1.792989337403224,350,8,2800,FALSE
cinar,Halifax,sst,2023,8,57,3.332391849826087,2.5334516461411307,350,8,2800,FALSE
cinar,Halifax,sst,2023,9,65,2.7095652004122663,2.1300246775287337,350,8,2800,FALSE
cinar,Halifax,sst,2023,10,73,2.6252368441934575,1.3228944241772647,350,8,2800,FALSE
cinar,Halifax,sst,2023,11,81,2.3992823415973668,0.8327334813727958,350,8,2800,FALSE
cinar,Halifax,sst,2023,12,89,2.685284409254566,0.8776004846100665,350,8,2800,FALSE
cinar,Halifax,sst,2023,13,97,2.9349625060607396,0.9536943238462737,350,8,2800,FALSE
cinar,Halifax,sst,2023,14,105,3.410287808755439,1.0955303839460009,350,8,2800,FALSE
cinar,Halifax,sst,2023,15,113,3.82477331295715,0.8639000925016076,350,8,2800,FALSE
cinar,Halifax,sst,2023,16,121,4.3905153272879245,0.7537426822646122,350,8,2800,FALSE
cinar,Halifax,sst,2023,17,129,5.008669829438351,0.839785184543852,350,8,2800,FALSE
cinar,Halifax,sst,2023,18,137,5.71090490389753,0.7623520541447081,350,8,2800,FALSE
cinar,Halifax,sst,2023,19,145,6.710853277003917,0.9723249693393261,350,8,2800,FALSE
cinar,Halifax,sst,2023,20,153,7.6448573426679935,1.0644585149036758,350,8,2800,FALSE
cinar,Halifax,sst,2023,21,161,8.618823588137436,1.220399108073406,350,8,2800,FALSE
cinar,Halifax,sst,2023,22,169,10.167075303468295,1.4591506239904637,350,8,2800,FALSE
cinar,Halifax,sst,2023,23,177,11.721642091813775,1.47947331018832,350,8,2800,FALSE
cinar,Halifax,sst,2023,24,185,14.573287560330252,1.440785200365387,350,8,2800,FALSE
cinar,Halifax,sst,2023,25,193,16.265451090966096,1.618447914152879,350,8,2800,FALSE
